,Pz,Oz,TP10,Fp2,AFz,F1,CPz,F2
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.4972375690607735,0.0,0.0,0.0,0.5027624309392266,0.0
Fp2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.29354838709677417,0.0,0.0,0.0,0.7064516129032258,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
