,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.24242424242424243,0.0,0.11447811447811448,0.0,0.0,0.16835016835016836,0.23905723905723905,0.2356902356902357
parsopercularis-lh,0.0,0.6694915254237288,0.2627118644067797,0.0,0.06779661016949153,0.0,0.0,0.0
parstriangularis-rh,0.1511111111111111,0.1288888888888889,0.27555555555555555,0.0,0.035555555555555556,0.10666666666666667,0.1511111111111111,0.1511111111111111
superiorfrontal-lh,0.0,0.0,0.0,0.5517241379310345,0.0,0.0,0.4482758620689655,0.0
superiorfrontal-rh,0.0,0.07207207207207207,0.07207207207207207,0.0,0.5855855855855856,0.2702702702702703,0.0,0.0
superiortemporal-lh,0.16783216783216784,0.0,0.08391608391608392,0.0,0.11188811188811189,0.28321678321678323,0.17832167832167833,0.17482517482517482
superiortemporal-rh,0.2127659574468085,0.0,0.1033434650455927,0.03343465045592705,0.0,0.1580547112462006,0.2765957446808511,0.21580547112462006
supramarginal-rh,0.23310810810810811,0.0,0.11486486486486487,0.0,0.0,0.17567567567567569,0.23986486486486486,0.23648648648648649
