,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.06137832017229002,0.007537688442211055,0.014357501794687724,0.006460875807609476,0.015434314429289303,0.00574300071787509,0.01974156496769562,0.035175879396984924,0.006101938262742283,0.01866475233309404,0.012921751615218953,0.01615218951902369,0.021177315147164394,0.006101938262742283,0.006460875807609476,0.010768126346015794,0.01256281407035176,0.028715003589375447,0.007178750897343862,0.01615218951902369,0.010768126346015794,0.022254127781765973,0.016511127063890883,0.017946877243359655,0.008973438621679828,0.01148600143575018,0.01830581478822685,0.015434314429289303,0.017587939698492462,0.006460875807609476,0.04414931801866475,0.047020818377602296,0.00574300071787509,0.052763819095477386,0.01256281407035176,0.002871500358937545,0.002871500358937545,0.008973438621679828,0.017946877243359655,0.009691313711414214,0.003230437903804738,0.027279253409906678,0.010768126346015794,0.017587939698492462,0.017946877243359655,0.01399856424982053,0.011127063890882987,0.01507537688442211,0.025843503230437905,0.014716439339554917,0.0068198133524766695,0.019023689877961235,0.01974156496769562,0.03158650394831299,0.02763819095477387,0.01399856424982053,0.005025125628140704,0.013280689160086146,0.008973438621679828,0.007178750897343862,0.0017946877243359654,0.002871500358937545,0.005384063173007897
Fz,0.00593387962701328,0.042102288782141846,0.01949703306018649,0.014975981915795423,0.0019779598756710934,0.01949703306018649,0.03447301497598192,0.009324667985306585,0.025713478383724217,0.012715456343599886,0.009324667985306585,0.021474992935857588,0.010737496467928794,0.032495055100310824,0.01469341621927098,0.018366770274088725,0.007629273806159932,0.0175190731845154,0.013845719129697655,0.012715456343599886,0.015541113308844307,0.01723650748799096,0.007911839502684374,0.008194405199208816,0.01723650748799096,0.018366770274088725,0.01610624470189319,0.01158519355750212,0.004521051144391071,0.01610624470189319,0.011302627860977677,0.010172365074879909,0.024300649901102006,0.003390788358293303,0.013280587736648771,0.01469341621927098,0.018366770274088725,0.014410850522746538,0.0087595365922577,0.018366770274088725,0.012432890647075446,0.025430912687199773,0.010172365074879909,0.012715456343599886,0.013280587736648771,0.014975981915795423,0.016671376094942073,0.006781576716586606,0.025430912687199773,0.01186775925402656,0.014410850522746538,0.0175190731845154,0.018084204577564284,0.013845719129697655,0.020627295846284262,0.014410850522746538,0.02175755863238203,0.011020062164453235,0.025148346990675332,0.01610624470189319,0.017801638881039843,0.013280587736648771,0.031364792314213054
F3,0.00993217054263566,0.016715116279069766,0.03827519379844961,0.012112403100775194,0.01065891472868217,0.03076550387596899,0.018653100775193797,0.004118217054263566,0.031007751937984496,0.015019379844961241,0.008236434108527133,0.014534883720930232,0.0024224806201550387,0.023498062015503876,0.02252906976744186,0.01986434108527132,0.016472868217054265,0.015988372093023256,0.012112403100775194,0.002180232558139535,0.017199612403100775,0.01065891472868217,0.010416666666666666,0.020591085271317828,0.008478682170542635,0.027374031007751938,0.00993217054263566,0.016715116279069766,0.012354651162790697,0.017684108527131783,0.017684108527131783,0.006056201550387597,0.031492248062015504,0.015019379844961241,0.011627906976744186,0.010416666666666666,0.0075096899224806205,0.006540697674418605,0.018168604651162792,0.02422480620155039,0.025193798449612403,0.01695736434108527,0.030281007751937983,0.014534883720930232,0.008236434108527133,0.019137596899224806,0.0075096899224806205,0.023013565891472867,0.02131782945736434,0.007994186046511628,0.008236434108527133,0.025193798449612403,0.011143410852713179,0.017199612403100775,0.01986434108527132,0.007994186046511628,0.018168604651162792,0.012354651162790697,0.015988372093023256,0.0188953488372093,0.015261627906976744,0.01187015503875969,0.018410852713178296
FT9,0.003615819209039548,0.013107344632768362,0.01152542372881356,0.03932203389830508,0.003389830508474576,0.02192090395480226,0.013785310734463277,0.011073446327683615,0.022598870056497175,0.02305084745762712,0.015593220338983051,0.02576271186440678,0.012203389830508475,0.014915254237288136,0.01401129943502825,0.020338983050847456,0.024858757062146894,0.002033898305084746,0.03615819209039548,0.015367231638418079,0.0022598870056497176,0.0029378531073446326,0.01966101694915254,0.011299435028248588,0.023954802259887005,0.025310734463276835,0.0011299435028248588,0.017175141242937852,0.007005649717514125,0.008587570621468926,0.003389830508474576,0.012429378531073447,0.02418079096045198,0.003615819209039548,0.0327683615819209,0.029152542372881354,0.0038418079096045198,0.019887005649717515,0.0031638418079096044,0.012655367231638417,0.020338983050847456,0.007231638418079096,0.011977401129943503,0.004519774011299435,0.020112994350282486,0.017401129943502826,0.013559322033898305,0.021242937853107345,0.0013559322033898306,0.022824858757062146,0.01966101694915254,0.0013559322033898306,0.021242937853107345,0.000903954802259887,0.009491525423728813,0.022372881355932205,0.02305084745762712,0.030508474576271188,0.0296045197740113,0.023728813559322035,0.021242937853107345,0.02824858757062147,0.018983050847457626
FC5,0.02275025278058645,0.003033367037411527,0.022244691607684528,0.007583417593528817,0.04701718907987867,0.021233569261880688,0.005561172901921132,0.022244691607684528,0.020728008088978768,0.022244691607684528,0.01870576339737108,0.01870576339737108,0.0025278058645096056,0.011627906976744186,0.023255813953488372,0.024266936299292215,0.028816986855409503,0.020222446916076844,0.008088978766430738,0.010111223458038422,0.01820020222446916,0.011122345803842264,0.025278058645096056,0.022244691607684528,0.005055611729019211,0.030333670374115267,0.0020222446916076846,0.003033367037411527,0.024266936299292215,0.022244691607684528,0.021233569261880688,0.01314459049544995,0.01870576339737108,0.03842264914054601,0.017189079878665317,0.0025278058645096056,0.0,0.011122345803842264,0.022244691607684528,0.021739130434782608,0.022244691607684528,0.0025278058645096056,0.022244691607684528,0.019211324570273004,0.0005055611729019212,0.020728008088978768,0.0020222446916076846,0.0429726996966633,0.015672396359959553,0.027300303336703743,0.006572295247724975,0.024266936299292215,0.021233569261880688,0.023255813953488372,0.0020222446916076846,0.021739130434782608,0.0,0.019211324570273004,0.006066734074823054,0.005561172901921132,0.0005055611729019212,0.0020222446916076846,0.0010111223458038423
FC1,0.0031308703819661866,0.014610728449175537,0.026299311208515967,0.020663744520976832,0.008557712377374243,0.03673554581506992,0.02087246921310791,0.0,0.03276977666457942,0.012314756835733668,0.00918388645376748,0.013775829680651221,0.0064704654560634525,0.025046963055729492,0.02108119390523899,0.020663744520976832,0.021289918597370068,0.014819453141306617,0.019828845752452515,0.0016697975370486328,0.01607180129409309,0.013149655604257984,0.014819453141306617,0.021289918597370068,0.012106032143602587,0.029430181590482152,0.007514088916718848,0.012940930912126905,0.013567104988520142,0.01669797537048633,0.007931538300981006,0.0,0.03590064704654561,0.007722813608849927,0.01648925067835525,0.015445627217699855,0.007514088916718848,0.006679190148194531,0.01628052598622417,0.02567313713212273,0.028804007514088917,0.010018785222291797,0.021498643289501147,0.017950323523272804,0.011897307451471509,0.021289918597370068,0.00480066791901482,0.024629513671467335,0.015445627217699855,0.012732206219995825,0.00709663953245669,0.01669797537048633,0.010644959298685034,0.015654351909830933,0.015236902525568774,0.008557712377374243,0.016906700062617408,0.020663744520976832,0.017532874139010644,0.024212064287205175,0.014819453141306617,0.015654351909830933,0.020246295136714672
C3,0.013970588235294118,0.028431372549019607,0.017892156862745097,0.014215686274509804,0.0022058823529411764,0.02303921568627451,0.045098039215686274,0.011274509803921568,0.029411764705882353,0.007352941176470588,0.007598039215686274,0.013725490196078431,0.020588235294117647,0.035784313725490194,0.02034313725490196,0.017892156862745097,0.012990196078431373,0.017892156862745097,0.01446078431372549,0.008088235294117648,0.012009803921568628,0.01838235294117647,0.01568627450980392,0.009313725490196078,0.013480392156862746,0.02107843137254902,0.011519607843137256,0.008333333333333333,0.01446078431372549,0.02107843137254902,0.013970588235294118,0.00857843137254902,0.02892156862745098,0.011029411764705883,0.01446078431372549,0.012745098039215686,0.01053921568627451,0.00857843137254902,0.010049019607843138,0.016666666666666666,0.018137254901960786,0.01715686274509804,0.010049019607843138,0.025245098039215687,0.007107843137254902,0.021813725490196077,0.011274509803921568,0.013480392156862746,0.019362745098039216,0.013480392156862746,0.00784313725490196,0.015441176470588236,0.012009803921568628,0.0196078431372549,0.026225490196078432,0.008088235294117648,0.01446078431372549,0.012745098039215686,0.01715686274509804,0.02303921568627451,0.011274509803921568,0.007352941176470588,0.024509803921568627
T7,0.03636363636363636,0.012987012987012988,0.006307977736549165,0.018923933209647494,0.015584415584415584,0.00037105751391465676,0.01595547309833024,0.05194805194805195,0.0,0.03153988868274583,0.01818181818181818,0.02671614100185529,0.025602968460111317,0.00037105751391465676,0.0007421150278293135,0.005936920222634508,0.015213358070500928,0.01595547309833024,0.02040816326530612,0.030055658627087197,0.005194805194805195,0.01038961038961039,0.017068645640074213,0.004081632653061225,0.017068645640074213,0.006307977736549165,0.011131725417439703,0.01595547309833024,0.013729128014842301,0.0011131725417439704,0.024489795918367346,0.042300556586270875,0.0,0.03636363636363636,0.025974025974025976,0.0163265306122449,0.008905380333951763,0.022634508348794064,0.0037105751391465678,0.002968460111317254,0.001484230055658627,0.01855287569573284,0.0074211502782931356,0.01855287569573284,0.017068645640074213,0.00816326530612245,0.02523191094619666,0.014842300556586271,0.008905380333951763,0.024860853432282004,0.02040816326530612,0.008534322820037106,0.03116883116883117,0.019666048237476808,0.023747680890538032,0.029313543599257884,0.013729128014842301,0.020037105751391466,0.017810760667903526,0.00037105751391465676,0.014100185528756958,0.015584415584415584,0.0055658627087198514
TP9,0.0033550424314189855,0.017367278468521808,0.02526149595421354,0.01934083283994474,0.008683639234260904,0.031182159068482335,0.02526149595421354,0.0,0.03986579830274324,0.009078350108545491,0.005525952239984212,0.01677521215709493,0.009078350108545491,0.028221827511347938,0.02605091770278271,0.02664298401420959,0.020327610025656206,0.012433392539964476,0.01934083283994474,0.0011841326228537595,0.01322281428853365,0.010459838168541543,0.01263074797710677,0.020722320899940794,0.017367278468521808,0.0321689362541938,0.005131241365699625,0.01263074797710677,0.014209591474245116,0.02427471876850207,0.01085454904282613,0.0,0.035918689559897375,0.007104795737122558,0.017761989342806393,0.015196368659956582,0.005131241365699625,0.005920663114268798,0.015393724097098875,0.02585356226564042,0.031182159068482335,0.010065127294256957,0.01993289915137162,0.015591079534241168,0.011643970791395303,0.019735543714229326,0.0041444641799881585,0.023485297019932898,0.017169923031379514,0.009867771857114663,0.0053285968028419185,0.017959344779948688,0.007302151174264851,0.013025458851391355,0.010459838168541543,0.0053285968028419185,0.015591079534241168,0.017959344779948688,0.01993289915137162,0.026840339451351884,0.012828103414249063,0.013025458851391355,0.02466942964278666
CP5,0.012733887733887735,0.012733887733887735,0.016632016632016633,0.028326403326403328,0.010914760914760915,0.015852390852390853,0.007796257796257797,0.02104989604989605,0.012214137214137215,0.03898128898128898,0.02598752598752599,0.028846153846153848,0.004677754677754678,0.008835758835758836,0.007276507276507277,0.012733887733887735,0.027806652806652808,0.0033783783783783786,0.029365904365904368,0.016632016632016633,0.005197505197505198,0.0012993762993762994,0.02338877338877339,0.007796257796257797,0.014812889812889814,0.01949064449064449,0.007016632016632017,0.018711018711018712,0.0031185031185031187,0.0007796257796257797,0.006237006237006237,0.01949064449064449,0.015852390852390853,0.015592515592515593,0.032484407484407486,0.02416839916839917,0.006496881496881497,0.02053014553014553,0.0018191268191268192,0.004937629937629938,0.010395010395010396,0.009355509355509356,0.01975051975051975,0.0005197505197505198,0.015592515592515593,0.014293139293139294,0.016112266112266113,0.02572765072765073,0.0036382536382536385,0.029885654885654887,0.02234927234927235,0.0031185031185031187,0.028846153846153848,0.0036382536382536385,0.014812889812889814,0.030925155925155927,0.02286902286902287,0.032484407484407486,0.02572765072765073,0.016112266112266113,0.02260914760914761,0.02598752598752599,0.013253638253638254
