,Fp1,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.04423076923076923,0.0,0.0,0.0019230769230769232,0.0,0.0,0.04807692307692308,0.032692307692307694,0.0,0.0,0.0,0.0,0.026923076923076925,0.04807692307692308,0.0,0.025,0.0,0.04807692307692308,0.04807692307692308,0.0,0.023076923076923078,0.04807692307692308,0.0,0.0,0.05,0.0,0.0,0.026923076923076925,0.046153846153846156,0.04807692307692308,0.007692307692307693,0.046153846153846156,0.0,0.007692307692307693,0.0019230769230769232,0.0019230769230769232,0.028846153846153848,0.04807692307692308,0.0,0.04807692307692308,0.046153846153846156,0.015384615384615385,0.0,0.028846153846153848,0.0,0.0,0.046153846153846156,0.007692307692307693,0.0,0.0,0.046153846153846156,0.04807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0019230769230769232,0.0,0.0038461538461538464,0.0,0.0
Fz,0.0,0.03015075376884422,0.035175879396984924,0.032663316582914576,0.035175879396984924,0.03015075376884422,0.0,0.0,0.035175879396984924,0.035175879396984924,0.035175879396984924,0.035175879396984924,0.0,0.0,0.035175879396984924,0.0,0.0,0.0,0.0,0.035175879396984924,0.0,0.0,0.032663316582914576,0.0,0.0,0.035175879396984924,0.035175879396984924,0.0,0.0,0.0,0.0,0.0,0.035175879396984924,0.0,0.007537688442211055,0.02763819095477387,0.0,0.0,0.0,0.0,0.0,0.0,0.03015075376884422,0.0,0.0,0.035175879396984924,0.0,0.0,0.035175879396984924,0.035175879396984924,0.0,0.0,0.035175879396984924,0.017587939698492462,0.035175879396984924,0.035175879396984924,0.03015075376884422,0.02512562814070352,0.02763819095477387,0.035175879396984924,0.005025125628140704,0.035175879396984924,0.035175879396984924
F3,0.0,0.02546296296296296,0.032407407407407406,0.03009259259259259,0.037037037037037035,0.027777777777777776,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.03009259259259259,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.004629629629629629,0.023148148148148147,0.0,0.0,0.0,0.0,0.0,0.0,0.034722222222222224,0.0,0.0,0.03009259259259259,0.0,0.0,0.034722222222222224,0.037037037037037035,0.0,0.0,0.037037037037037035,0.020833333333333332,0.037037037037037035,0.037037037037037035,0.027777777777777776,0.020833333333333332,0.02546296296296296,0.037037037037037035,0.0023148148148148147,0.037037037037037035,0.037037037037037035
FT9,0.0,0.023178807947019868,0.024834437086092714,0.0347682119205298,0.033112582781456956,0.029801324503311258,0.0,0.0,0.0380794701986755,0.03642384105960265,0.03642384105960265,0.0380794701986755,0.0016556291390728477,0.0016556291390728477,0.0380794701986755,0.0,0.0,0.0,0.0,0.0380794701986755,0.0,0.0,0.0347682119205298,0.0,0.0016556291390728477,0.0380794701986755,0.03642384105960265,0.0,0.0,0.0,0.0,0.0,0.0380794701986755,0.0,0.009933774834437087,0.026490066225165563,0.004966887417218543,0.0,0.0,0.0,0.0,0.0,0.028145695364238412,0.0,0.0,0.026490066225165563,0.0,0.0,0.03145695364238411,0.03145695364238411,0.0,0.0,0.0380794701986755,0.011589403973509934,0.0347682119205298,0.0380794701986755,0.03145695364238411,0.02152317880794702,0.028145695364238412,0.03145695364238411,0.008278145695364239,0.0380794701986755,0.03642384105960265
FC5,0.0,0.018604651162790697,0.023255813953488372,0.02635658914728682,0.043410852713178294,0.021705426356589147,0.0,0.0,0.04186046511627907,0.04496124031007752,0.04496124031007752,0.04496124031007752,0.0,0.0,0.040310077519379844,0.0,0.0,0.0,0.0,0.043410852713178294,0.0,0.0,0.02635658914728682,0.0,0.0,0.04496124031007752,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,0.0,0.0031007751937984496,0.018604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.034108527131782945,0.0,0.0,0.021705426356589147,0.0,0.0,0.027906976744186046,0.02945736434108527,0.0,0.0,0.04496124031007752,0.013953488372093023,0.046511627906976744,0.04186046511627907,0.023255813953488372,0.015503875968992248,0.020155038759689922,0.02945736434108527,0.0015503875968992248,0.04186046511627907,0.03255813953488372
FC1,0.0,0.028056112224448898,0.028056112224448898,0.036072144288577156,0.03206412825651302,0.03206412825651302,0.0,0.0,0.036072144288577156,0.036072144288577156,0.036072144288577156,0.036072144288577156,0.0,0.0,0.036072144288577156,0.0,0.0,0.0,0.0,0.036072144288577156,0.0,0.0,0.036072144288577156,0.0,0.0,0.036072144288577156,0.036072144288577156,0.0,0.0,0.0,0.0,0.0,0.036072144288577156,0.0,0.01002004008016032,0.028056112224448898,0.004008016032064128,0.0,0.0,0.0,0.0,0.0,0.028056112224448898,0.0,0.0,0.03006012024048096,0.0,0.0,0.03206412825651302,0.03206412825651302,0.0,0.0,0.036072144288577156,0.012024048096192385,0.03406813627254509,0.036072144288577156,0.03206412825651302,0.026052104208416832,0.03006012024048096,0.03206412825651302,0.008016032064128256,0.036072144288577156,0.036072144288577156
C3,0.03904923599320883,0.0,0.0,0.003395585738539898,0.0,0.001697792869269949,0.04753820033955857,0.030560271646859084,0.001697792869269949,0.0,0.0,0.001697792869269949,0.025466893039049237,0.05263157894736842,0.001697792869269949,0.022071307300509338,0.0,0.04923599320882852,0.04923599320882852,0.001697792869269949,0.02037351443123939,0.04923599320882852,0.001697792869269949,0.0,0.05432937181663837,0.001697792869269949,0.0,0.023769100169779286,0.04074702886247878,0.04923599320882852,0.006791171477079796,0.04584040747028863,0.001697792869269949,0.006791171477079796,0.003395585738539898,0.003395585738539898,0.028862478777589132,0.044142614601018676,0.0,0.044142614601018676,0.04753820033955857,0.013582342954159592,0.0,0.025466893039049237,0.0,0.0,0.04584040747028863,0.006791171477079796,0.0,0.0,0.04074702886247878,0.050933786078098474,0.001697792869269949,0.0,0.0,0.001697792869269949,0.001697792869269949,0.0,0.003395585738539898,0.0,0.0050933786078098476,0.001697792869269949,0.0
T7,0.03981264637002342,0.0,0.0,0.00468384074941452,0.0,0.00234192037470726,0.04215456674473068,0.03747072599531616,0.00234192037470726,0.0,0.0,0.00234192037470726,0.0351288056206089,0.04449648711943794,0.00234192037470726,0.03044496487119438,0.0,0.04215456674473068,0.04215456674473068,0.00234192037470726,0.02810304449648712,0.04215456674473068,0.00234192037470726,0.0,0.04449648711943794,0.00234192037470726,0.0,0.03278688524590164,0.03981264637002342,0.04215456674473068,0.00936768149882904,0.03981264637002342,0.00234192037470726,0.00936768149882904,0.00468384074941452,0.00468384074941452,0.03747072599531616,0.04215456674473068,0.0,0.04215456674473068,0.03981264637002342,0.01873536299765808,0.0,0.0351288056206089,0.0,0.0,0.03981264637002342,0.00936768149882904,0.0,0.0,0.03981264637002342,0.03981264637002342,0.00234192037470726,0.0,0.0,0.00234192037470726,0.00234192037470726,0.0,0.00468384074941452,0.0,0.00702576112412178,0.00234192037470726,0.0
TP9,0.0,0.01871657754010695,0.0213903743315508,0.026737967914438502,0.03877005347593583,0.022727272727272728,0.0,0.0,0.04144385026737968,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.0,0.040106951871657755,0.0,0.0,0.0,0.0,0.04411764705882353,0.0,0.0,0.026737967914438502,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0427807486631016,0.0,0.0066844919786096255,0.020053475935828877,0.00267379679144385,0.0,0.0,0.0,0.0,0.0,0.02807486631016043,0.0,0.0,0.0213903743315508,0.0,0.0,0.026737967914438502,0.02807486631016043,0.0,0.0,0.045454545454545456,0.012032085561497326,0.04411764705882353,0.0427807486631016,0.02406417112299465,0.017379679144385027,0.0213903743315508,0.02807486631016043,0.0053475935828877,0.0427807486631016,0.03208556149732621
CP5,0.0,0.017412935323383085,0.01990049751243781,0.024875621890547265,0.03855721393034826,0.01990049751243781,0.0,0.0,0.03980099502487562,0.04975124378109453,0.05099502487562189,0.05099502487562189,0.0,0.0,0.03731343283582089,0.0,0.0,0.0,0.0,0.043532338308457715,0.0,0.0,0.0236318407960199,0.0,0.0,0.04975124378109453,0.05223880597014925,0.0,0.0,0.0,0.0,0.0,0.041044776119402986,0.0,0.004975124378109453,0.017412935323383085,0.0012437810945273632,0.0,0.0,0.0,0.0,0.0,0.02736318407960199,0.0,0.0,0.01990049751243781,0.0,0.0,0.024875621890547265,0.026119402985074626,0.0,0.0,0.05099502487562189,0.011194029850746268,0.05223880597014925,0.041044776119402986,0.021144278606965175,0.014925373134328358,0.018656716417910446,0.026119402985074626,0.0037313432835820895,0.048507462686567165,0.029850746268656716
