,T7,TP9,P7,Cz,F8,Fp2,PO7,AF8
T7,0.3129496402877698,0.0,0.2182254196642686,0.19304556354916066,0.08872901678657075,0.011990407673860911,0.10311750599520383,0.07194244604316546
TP9,0.0,0.6909975669099757,0.0072992700729927005,0.0,0.09002433090024331,0.046228710462287104,0.038929440389294405,0.12652068126520682
P7,0.198989898989899,0.00202020202020202,0.2767676767676768,0.2222222222222222,0.08282828282828283,0.023232323232323233,0.1202020202020202,0.07373737373737374
Cz,0.19657142857142856,0.0,0.256,0.28,0.054857142857142854,0.03428571428571429,0.128,0.05028571428571429
F8,0.125,0.06085526315789474,0.12335526315789473,0.0756578947368421,0.34375,0.0,0.027960526315789474,0.24342105263157895
Fp2,0.04918032786885246,0.0942622950819672,0.11475409836065574,0.12295081967213115,0.0,0.38114754098360654,0.21311475409836064,0.02459016393442623
PO7,0.1382636655948553,0.027331189710610933,0.1832797427652733,0.1720257234726688,0.027331189710610933,0.07877813504823152,0.3392282958199357,0.03376205787781351
AF8,0.10223642172523961,0.09105431309904154,0.11022364217252396,0.06869009584664537,0.22523961661341854,0.009584664536741214,0.03194888178913738,0.3610223642172524
