,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5666666666666667,0.06666666666666667,0.0,0.0,0.0,0.36666666666666664,0.0
CP1,0.0,0.375,0.25,0.0,0.0,0.0,0.375,0.0
Cz,0.0,0.0,0.0,0.7058823529411765,0.29411764705882354,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.48,0.08,0.0,0.0,0.0,0.44,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
