,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.23529411764705882,0.0,0.17647058823529413,0.11764705882352941,0.20588235294117646,0.2647058823529412,0.0,0.0
FT9,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.2698412698412698,0.25396825396825395
CP1,0.2,0.0,0.35,0.0,0.15,0.3,0.0,0.0
Cz,0.23809523809523808,0.0,0.09523809523809523,0.19047619047619047,0.23809523809523808,0.23809523809523808,0.0,0.0
F4,0.25,0.0,0.15625,0.125,0.21875,0.25,0.0,0.0
Fp2,0.21621621621621623,0.0,0.21621621621621623,0.10810810810810811,0.1891891891891892,0.2702702702702703,0.0,0.0
F6,0.0,0.3541666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.3125
AF4,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,0.29545454545454547,0.3409090909090909
