,Fp1,T7,Cz,Fp2,PO7,PO3,AF8,AF4
Fp1,0.4375,0.0,0.0625,0.0,0.0,0.5,0.0,0.0
T7,0.0,0.46153846153846156,0.0,0.0,0.5384615384615384,0.0,0.0,0.0
Cz,0.0,0.0,0.55,0.0,0.15,0.3,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.175,0.025,0.0,0.8,0.0,0.0,0.0
PO3,0.2413793103448276,0.0,0.27586206896551724,0.0,0.0,0.4827586206896552,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
