,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.42857142857142855,0.0,0.07755102040816327,0.06938775510204082,0.036734693877551024,0.3877551020408163,0.0,0.0
FT9,0.0,0.71900826446281,0.0440771349862259,0.013774104683195593,0.04132231404958678,0.0,0.13774104683195593,0.0440771349862259
CP1,0.03564356435643564,0.03564356435643564,0.4633663366336634,0.10891089108910891,0.0297029702970297,0.027722772277227723,0.19801980198019803,0.100990099009901
Cz,0.033402922755741124,0.008350730688935281,0.11064718162839249,0.5949895615866388,0.16701461377870563,0.010438413361169102,0.033402922755741124,0.04175365344467641
F4,0.03202846975088968,0.0498220640569395,0.060498220640569395,0.2775800711743772,0.5516014234875445,0.028469750889679714,0.0,0.0
Fp2,0.431924882629108,0.0,0.07042253521126761,0.018779342723004695,0.03286384976525822,0.4460093896713615,0.0,0.0
F6,0.0,0.10874200426439233,0.21961620469083157,0.029850746268656716,0.0,0.0,0.42857142857142855,0.21321961620469082
AF4,0.0,0.052805280528052806,0.16831683168316833,0.056105610561056105,0.0,0.0,0.3333333333333333,0.38943894389438943
