,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.546875,0.0,0.0,0.0,0.359375,0.09375
Cz,0.0,0.0,0.0,0.5283018867924528,0.4716981132075472,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.4791666666666667,0.5208333333333334,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.4230769230769231,0.11538461538461539
AF4,0.0,0.0,0.35,0.0,0.0,0.0,0.35,0.3
