,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.26666666666666666,0.0
CP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.8076923076923077,0.19230769230769232,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.52,0.0,0.0,0.0,0.0,0.48,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
