,Fp1,FT9,CP1,Cz,F4,Fp2,F6,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP1,0.0,0.0,0.23529411764705882,0.2549019607843137,0.0,0.0,0.2549019607843137,0.2549019607843137
Cz,0.0,0.0,0.22641509433962265,0.24528301886792453,0.0,0.0,0.2641509433962264,0.2641509433962264
F4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.16666666666666666,0.18055555555555555,0.0,0.0,0.4583333333333333,0.19444444444444445
AF4,0.0,0.0,0.2222222222222222,0.24074074074074073,0.0,0.0,0.2777777777777778,0.25925925925925924
