,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P7,O1,Oz,O2,P4,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,AF8,AF4,F2,FCz
Fp1,-0.0952935545027978,0.0,0.0,0.0,0.0,0.0,-0.02031603898139482,0.044284963662893244,0.0,-0.006815661321632957,0.0,-0.04531265755255806,0.0,-0.016721105067453577,0.0014688611193064429,0.010130296521605632,0.0,0.008748892450477592,0.0,0.04293287480887553,0.0,0.0276582086984615,0.0004896203731021477,0.0,-0.05975642468278659,0.0,-0.35476105758453974,0.05763832253052968,0.14050244289710548,-0.18640139709567533,0.21018037827490013,0.0,0.0034249235012552472,0.048962037310214764,0.11054142589992007,0.018605574177881612,0.024449996170446422,0.08840986055219462,0.0,0.0632581193913337,0.0,0.0,0.01266914280781172,0.0,0.008748892450477592,0.0,-0.002877903548982894,-0.006834783364560151,0.0,0.002302340118546735,0.0,0.0,0.0,0.02888760201302671,0.09649159195117743,-0.26352970994879643,0.0,0.0,0.007833925969634363
Fz,0.0,-0.36426153595630256,-0.09537101685294669,-0.12837985917091982,0.024896216731498003,0.051215089523992806,0.04230607762058545,0.07344383935791911,0.015068189928694289,0.0,0.0019825195944771406,-0.07579536397678373,0.034510971621626085,0.06443188682050707,-0.13393474521042367,0.05716264830742423,0.08471713304557554,-0.18097718452788222,-0.07936105513946431,0.028416114187505684,0.012426822468205197,0.0,0.011152400935406025,0.36865079291673886,0.14703686992372125,-0.07117955642315317,0.17799137720932645,0.0,0.0,0.08260498310321421,0.0,0.16219112430966542,-0.01212008449138736,-0.009153916051013674,-0.054937622230920934,-0.0323960585970654,0.0328880752698036,0.0,0.07183820995514938,0.0029737793917157113,0.0,0.04232356844354661,-0.007494598053643503,-0.1208410609584044,0.05716264830742423,0.011290017375236681,0.0,0.0387893439792695,-0.06404545448620197,0.0,0.01005246044609084,0.004979243346299601,-0.10049742678396678,0.02053937880348585,0.0,0.016804946293761152,-0.267700949529219,0.048600759221833184,0.0
F3,0.0,-0.06459666520778003,-0.14624331619658398,0.0846283186238081,-0.005855994260561764,0.04923901184740154,-0.026454110035148616,-0.00418107842055593,-0.12836253946446535,-0.01799108981745812,0.0681931670511401,-0.019445828419148967,0.048763670824084594,0.06239748462437991,-0.1444856920040418,0.011414758180847473,0.077263194195873,-0.07733436637790571,-0.06498540511672116,0.0,-0.06124866876499024,0.017343779829184728,-0.14269556836868413,0.111709444976286,0.09373550888953909,-0.021981562135925472,0.12867659830737,0.0703805558285757,0.13407610401774916,0.008021331981566139,0.029409017971226276,0.1889813431783356,-0.13857344071126992,-0.17627819276290574,-0.04833960097302992,-0.01858912382585632,-0.0716498393177824,0.058701142066015115,-0.053652812258784544,0.06313038978434145,0.0,0.007814840670327082,0.037113765390599227,0.0,-0.026359294117853545,-0.029733348034443278,-0.006568356862111848,-0.023607757773883388,-0.04170477354888907,-0.11104529617710401,-0.07499779981399239,0.15673939062090805,0.05312837664878544,-0.19874559727446695,0.0,0.10212178711106694,0.06410566363221444,0.1786431669676373,0.039975304823082126
F7,0.0,-0.03262783259908032,0.09274194006560424,-0.6107428715866935,0.04133921073166472,0.06809359456778293,0.07769682662291906,0.013222412863006672,0.03536995440854285,0.11258533404921628,0.008652677104461215,0.013222412863006672,0.05388133241675219,0.0865360682130041,0.03933667826744485,-0.07088708662008741,-0.0007741360923973259,0.055903650491835696,0.0,0.0,0.1578604228820089,-0.019407479374707846,0.07107046913866087,-0.02882243818341557,0.0,0.11275759714709348,-0.0007741360923973259,0.06729974679225185,-0.39672766715741914,0.0,0.1055464223108272,-0.0629652790910494,0.0,0.027105946369163678,0.0,0.0,0.0,-0.05944921601904253,-0.06893740343915973,-0.046279210581004614,0.07473889550597158,-0.1146112832043144,-0.0025356661775443557,0.02731396141110394,0.035397315427341335,-0.027766772423334776,0.0,0.05043268543822668,0.0,0.1669837629841079,0.1861426256879882,0.02269564673943952,0.008925128682529503,0.11025847490307539,0.0002622023364988247,-0.0007741360923973259,-0.23735028206992662,-0.1711552942825187,0.02921479466496082
FT9,0.0,0.013965298381965762,-0.0258586918989383,0.0858125251589744,-0.30629840393364827,0.0,-0.0009024452409288175,-0.13603260989882937,0.0844360833490983,0.0,0.06455831690450159,0.0,-0.004209040000075476,0.0,-0.04100936459545773,-0.009511539091273677,0.0834696582414998,-0.04932305176386907,0.10012951849389012,-0.4074993287194723,0.044915945546102815,0.06642793635052692,0.017959909893334906,0.032176017591144586,0.0,0.2533159276131041,-0.0008367463678848275,-0.0999617105553929,0.16959667602078426,-0.17727651652307364,0.0,0.03582239499531032,-0.09207118010570628,0.06677572659319983,0.07381026449603678,-0.016797259029330408,-0.0749704378347995,0.03047925883028336,0.0076809141100811695,0.0,0.0417348291207499,0.09041639302784135,0.0,0.04451715106213322,0.03825692669402074,0.013500463741836437,0.0,-0.07455308664799522,-0.06332101280656076,0.0,0.0863534534223637,-0.2655240889030723,0.01885315281565378,-0.0022683901900247645,0.0,-0.0008367463678848275,0.1538274424831473,0.08220949683005117,0.04805996870658202
FC5,0.0,0.026173051065847587,0.03927292456241858,0.04825295003951641,-0.0004271007756144668,-0.20350326825165715,0.011682122409942262,-0.01950577710399428,0.0,0.024396734388407223,0.0,-0.09095533609825783,0.0373447395066927,-0.13833713546437737,-0.04535221677338712,0.00542474330779135,0.011249683339219734,-0.02269764528221958,0.006621919982325046,0.011986974662221456,0.012254298823711965,-0.03548490899290386,0.009602578422252449,-0.07542260802390269,0.022479871251249787,0.04409198169494797,-0.0006735989375405304,0.0001710656932408339,-0.0542979639039914,-0.057311588013054006,0.0035542632041929553,-0.004460128547754813,0.0,0.04117639137227878,0.0,-0.07934532181476489,0.0,-0.02555460913447556,0.11096045223530147,0.10489437226124312,-0.027494218209233607,0.010263941594450035,0.034968220417929984,0.0,0.08084489880339113,0.00948927088477766,-0.0036239785283154217,-0.0011787974522269856,0.0,0.12800038358796623,-0.0022718428814120254,-0.00041301253184006394,0.031064602343675758,0.06296006351745354,0.0165321791306212,0.007879685724501167,-0.01422914978573799,-0.022326449469588415,-0.02872770825131836
FC1,-0.040049358352488164,0.019715885104571333,-0.028071885484790893,0.11185767754189065,-0.0097031808384123,0.024170537288013782,-0.039271468735380816,-0.13053847344323868,-0.03505865826090094,0.041950978218945854,-0.03834186749008342,0.008933194215205963,-0.029358837093969324,0.06511434410770778,-0.01670881962348708,0.0,-0.048715975363701335,0.16687495458362778,0.006721175138408815,-0.1515100815915121,0.041335593763424716,-0.09860637307204356,-0.05149750721917321,-0.13937339250765213,0.04164706150916534,0.07134206298624536,0.053643211270699695,0.04801591890673205,0.07109333729601412,-0.25427262783137605,0.020099686984213418,0.0,-0.061290475274712077,0.01073915900949373,-0.025295629445043592,0.09122689663912409,-0.06592905606360858,0.0,0.025890971995181537,-0.03024816608489359,0.0158655472415868,-0.00037953003496085067,0.0,-0.002872031707817507,-0.02151015764864713,0.014378152187688035,-0.021273197814420886,0.0,0.004816607903727346,0.0019818693234590315,0.14384252247222326,0.03759385898899176,0.0,0.16963858305408294,-0.04345224953407074,0.046408549240555666,-0.028292087709355686,0.06990756753324183,-0.013184816278482144
C3,0.0493891093618049,0.059523008608152135,-0.056213016814680515,0.01482424474375278,0.02515643855216472,-2.9296224432295524e-05,-0.23650002943066747,-0.28168159941077897,0.08231722018205752,-0.013566030225529444,0.07925011803853273,0.023165828549327878,0.0,0.021505911179209643,0.05439171476262178,0.0,0.03116892484583918,0.07917460051684504,0.08533913810339927,-0.41594762167557237,0.026013171848390654,-0.17588300291555783,0.00425439452135006,0.035965100338869085,-0.010785595081935663,0.05913739341197604,0.05593110291628089,0.0,0.0,-0.1095582572001053,0.0,0.0,0.03708129890865579,0.022577692920333566,0.012935244215473958,0.08825825414312212,0.22602763254906294,0.0,0.0,-0.02263934042269976,0.0921418366259104,0.0646676238434774,0.0,0.05157891019036971,0.0,-0.0663515121110283,-0.00798090617619948,-0.05563225735347928,0.09994651321588902,0.03877110163750727,0.05175260135002257,0.08894546846251669,0.0,-0.0783014153085212,0.13961427725944997,0.04697464612729468,-0.2339700998854355,0.0,-0.08274054169303707
T7,0.0,0.002845234511534232,-0.04944392888389259,0.016800659855138653,0.08451182796570188,0.0,-0.0004940633430359347,0.03990953757046953,0.04251960371673933,0.002573074031868082,0.0691362434816634,0.022042774885269897,-0.0034733629102219245,0.0029494532294310127,-0.04508656615928847,0.005821375223701548,0.010651458762551863,-0.024154455910739815,-0.15392593061915633,0.00889695267794386,-0.0028347845563928458,0.0,-0.14915930314565282,0.008627365871557687,0.0,0.03950425425397467,-0.019209162601769678,0.037742054882865014,0.064932279980671,-0.001338545738846893,0.011099439405887842,-0.00814842714198224,-0.04554983619036184,-0.10808874995652662,-0.005889540654700169,0.10048791664203761,0.0005228911411455274,0.013971691520443304,0.0031152579886402853,0.0006055148125271789,0.0,0.01709990185955163,-0.02305514657161799,0.08076617140843176,-0.016277644088765465,-0.04496424914351516,-0.05455170370766383,0.04052030709461952,0.05652557208496157,0.0073349481836239485,0.0,0.08332594600573102,-0.012001709466584687,-0.13470559077260014,0.0,-0.019931398018046206,0.011059135756233013,0.024889869550076847,0.011495385226368868
TP9,-0.023897401363193176,0.0,0.016324221455655714,0.07340716190733503,-0.000448729249543957,0.0010919817251754495,0.002737713679083777,-0.023602236294719914,0.0030522837246664456,-0.212032481975417,0.0,-0.06880393029143432,0.0635220077134438,0.1595370319204564,-0.008566431913350905,0.0018461310662754818,0.011480831878773903,0.0,0.0,0.0,0.017092788858132098,-0.06061469805585534,0.04678759625489008,-0.0706480555667308,-0.04461792736847754,-0.05983590258956862,0.07303085093280133,0.00020348558164442972,-0.017209495550015372,-0.09336505028338088,-0.027028490543671842,0.03017357033028413,0.0,0.04506260314225175,0.0,0.048660607926550574,0.0,-0.04687011456742357,0.02901633615920279,-0.0797534941503617,0.01033532586681745,0.02177295723595398,0.050038856819865585,0.011806787874214618,0.07098503055456684,0.017457234276476694,-0.02780461942032649,-0.06482390106994104,0.0,-0.017974244318479434,-0.1519690836633198,0.0003280237679649686,0.022961663757547806,0.10585888468019626,0.05206488289097115,0.09793298341392918,0.002780515808611629,0.03814919235653163,-0.025633255325059574
