,bankssts-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.5555555555555556,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.3055555555555556
entorhinal-lh,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
entorhinal-rh,0.0,0.0,0.5211267605633803,0.0,0.0,0.0,0.0,0.4788732394366197
frontalpole-lh,0.0,0.0,0.0,0.6333333333333333,0.35555555555555557,0.0,0.0,0.011111111111111112
frontalpole-rh,0.08333333333333333,0.0,0.0,0.3611111111111111,0.4861111111111111,0.0,0.0,0.06944444444444445
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.08695652173913043,0.0,0.2753623188405797,0.028985507246376812,0.036231884057971016,0.0,0.0,0.572463768115942
