,bankssts-lh,entorhinal-lh,fusiform-lh,inferiortemporal-lh,middletemporal-lh,parahippocampal-lh,transversetemporal-lh,transversetemporal-rh
bankssts-lh,0.6094117647058823,0.023529411764705882,0.06352941176470588,0.047058823529411764,0.08235294117647059,0.002352941176470588,0.1623529411764706,0.009411764705882352
entorhinal-lh,0.02301255230125523,0.47280334728033474,0.18410041841004185,0.1087866108786611,0.027196652719665274,0.18200836820083682,0.0,0.0020920502092050207
fusiform-lh,0.06369426751592357,0.1932059447983015,0.3333333333333333,0.14225053078556263,0.044585987261146494,0.17834394904458598,0.008492569002123142,0.036093418259023353
inferiortemporal-lh,0.06476683937823834,0.16062176165803108,0.15803108808290156,0.37305699481865284,0.0,0.16062176165803108,0.08290155440414508,0.0
middletemporal-lh,0.07430340557275542,0.06501547987616099,0.08978328173374613,0.01238390092879257,0.6594427244582043,0.05572755417956656,0.043343653250773995,0.0
parahippocampal-lh,0.006928406466512702,0.23787528868360278,0.21709006928406466,0.15473441108545036,0.02771362586605081,0.34872979214780603,0.0,0.006928406466512702
transversetemporal-lh,0.1896551724137931,0.0,0.0049261083743842365,0.054187192118226604,0.054187192118226604,0.0,0.5763546798029556,0.1206896551724138
transversetemporal-rh,0.030303030303030304,0.0,0.03282828282828283,0.0,0.0,0.0025252525252525255,0.1111111111111111,0.8232323232323232
