,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-lh,0.5098039215686274,0.1627450980392157,0.06470588235294118,0.041176470588235294,0.08235294117647059,0.060784313725490195,0.0784313725490196,0.0
entorhinal-rh,0.1308411214953271,0.5476635514018692,0.05420560747663551,0.03551401869158879,0.05046728971962617,0.029906542056074768,0.14018691588785046,0.011214953271028037
frontalpole-lh,0.06711409395973154,0.06879194630872483,0.4966442953020134,0.1610738255033557,0.07550335570469799,0.010067114093959731,0.12080536912751678,0.0
frontalpole-rh,0.04106776180698152,0.03696098562628337,0.19301848049281314,0.4948665297741273,0.11088295687885011,0.04722792607802875,0.04722792607802875,0.028747433264887063
rostralanteriorcingulate-lh,0.06805293005671077,0.05860113421550094,0.06427221172022685,0.12287334593572778,0.5633270321361059,0.043478260869565216,0.01890359168241966,0.06049149338374291
temporalpole-lh,0.09202453987730061,0.024539877300613498,0.02147239263803681,0.05828220858895705,0.046012269938650305,0.7361963190184049,0.0,0.02147239263803681
temporalpole-rh,0.07142857142857142,0.11688311688311688,0.1396103896103896,0.05357142857142857,0.04220779220779221,0.006493506493506494,0.551948051948052,0.017857142857142856
transversetemporal-rh,0.0,0.023076923076923078,0.0,0.02564102564102564,0.06666666666666667,0.023076923076923078,0.02564102564102564,0.8358974358974359
