,bankssts-rh,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
bankssts-rh,0.7744565217391305,0.0,0.09239130434782608,0.0,0.02717391304347826,0.02717391304347826,0.0,0.07880434782608696
entorhinal-lh,0.0,0.7654723127035831,0.06840390879478828,0.05863192182410423,0.0,0.0,0.0781758957654723,0.029315960912052116
entorhinal-rh,0.0748792270531401,0.036231884057971016,0.5917874396135265,0.0,0.016908212560386472,0.0,0.024154589371980676,0.2560386473429952
frontalpole-lh,0.003134796238244514,0.06269592476489028,0.003134796238244514,0.658307210031348,0.1786833855799373,0.06269592476489028,0.006269592476489028,0.025078369905956112
frontalpole-rh,0.031862745098039214,0.0024509803921568627,0.024509803921568627,0.125,0.6323529411764706,0.09558823529411764,0.02696078431372549,0.061274509803921566
rostralanteriorcingulate-rh,0.014035087719298246,0.0,0.0,0.07017543859649122,0.14035087719298245,0.7403508771929824,0.0,0.03508771929824561
temporalpole-lh,0.0,0.13194444444444445,0.04513888888888889,0.013888888888888888,0.03125,0.0,0.7604166666666666,0.017361111111111112
temporalpole-rh,0.05179282868525897,0.0099601593625498,0.2051792828685259,0.02390438247011952,0.04780876494023904,0.01195219123505976,0.00199203187250996,0.647410358565737
