,entorhinal-lh,fusiform-lh,inferiortemporal-rh,lingual-lh,middletemporal-lh,parahippocampal-lh,temporalpole-lh,transversetemporal-rh
entorhinal-lh,0.4768339768339768,0.059845559845559844,0.0,0.032818532818532815,0.09652509652509653,0.1583011583011583,0.1718146718146718,0.003861003861003861
fusiform-lh,0.06828193832599119,0.4669603524229075,0.0,0.030837004405286344,0.17841409691629956,0.15638766519823788,0.08370044052863436,0.015418502202643172
inferiortemporal-rh,0.0,0.0,0.8493150684931506,0.03767123287671233,0.0,0.0,0.0,0.11301369863013698
lingual-lh,0.042801556420233464,0.07782101167315175,0.05058365758754864,0.7120622568093385,0.011673151750972763,0.08949416342412451,0.0,0.01556420233463035
middletemporal-lh,0.11682242990654206,0.17523364485981308,0.0,0.018691588785046728,0.43457943925233644,0.06074766355140187,0.1378504672897196,0.056074766355140186
parahippocampal-lh,0.20106761565836298,0.09786476868327403,0.0,0.033807829181494664,0.051601423487544484,0.50355871886121,0.11209964412811388,0.0
temporalpole-lh,0.19148936170212766,0.07092198581560284,0.0,0.0,0.11879432624113476,0.11347517730496454,0.5053191489361702,0.0
transversetemporal-rh,0.0,0.007444168734491315,0.0794044665012407,0.017369727047146403,0.04466501240694789,0.0,0.0,0.8511166253101737
