,Fp1,FT9,T7,TP9,T8,Fp2,TP7,AF8
Fp1,0.4444444444444444,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2857142857142857,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
