,Fp1,Fz,T8,F8,Fp2,AF7,F2,FCz
Fp1,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.125,0.0,0.0,0.0,0.375,0.5,0.0,0.0
AF7,0.125,0.0,0.0,0.0,0.375,0.5,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
