,Fp1,Fz,T8,F8,Fp2,AF7,F2,FCz
Fp1,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.36363636363636365
Fz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.08,0.0,0.0,0.0,0.0,0.0,0.44,0.48
FCz,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.4423076923076923,0.4807692307692308
