,FT9,FC1,TP9,Oz,Fp2,AF7,C1,P2
FT9,0.7336448598130841,0.018691588785046728,0.0,0.13551401869158877,0.0,0.0514018691588785,0.06074766355140187,0.0
FC1,0.006514657980456026,0.3941368078175896,0.0749185667752443,0.1465798045602606,0.1237785016286645,0.1791530944625407,0.0,0.0749185667752443
TP9,0.0,0.0761904761904762,0.3333333333333333,0.23492063492063492,0.02857142857142857,0.02857142857142857,0.1492063492063492,0.1492063492063492
Oz,0.054878048780487805,0.09146341463414634,0.1483739837398374,0.32926829268292684,0.09552845528455285,0.11991869918699187,0.07723577235772358,0.08333333333333333
Fp2,0.0,0.10569105691056911,0.018970189701897018,0.11653116531165311,0.43902439024390244,0.2682926829268293,0.013550135501355014,0.037940379403794036
AF7,0.024,0.14933333333333335,0.018666666666666668,0.15466666666666667,0.25066666666666665,0.376,0.0,0.02666666666666667
C1,0.07476635514018691,0.0,0.2102803738317757,0.1822429906542056,0.028037383177570093,0.0,0.48598130841121495,0.018691588785046728
P2,0.0,0.105,0.23,0.215,0.08,0.055,0.025,0.29
