,FT9,FC1,TP9,Oz,Fp2,AF7,C1,P2
FT9,0.4,0.0,0.0,0.44,0.0,0.0,0.16,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.4,0.0,0.0,0.44,0.0,0.0,0.16,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0,0.0,0.2857142857142857,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
