,FT9,FC1,TP9,Oz,Fp2,AF7,C1,P2
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.23636363636363636,0.2545454545454545,0.2545454545454545,0.0,0.0,0.0,0.2545454545454545
TP9,0.0,0.10317460317460317,0.31746031746031744,0.25396825396825395,0.0,0.0,0.0,0.3253968253968254
Oz,0.0,0.12264150943396226,0.29245283018867924,0.29245283018867924,0.0,0.0,0.0,0.29245283018867924
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.1,0.3153846153846154,0.24615384615384617,0.0,0.0,0.0,0.3384615384615385
