,FT9,FC1,TP9,Oz,Fp2,AF7,C1,P2
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.25,0.0,0.375,0.375,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.03571428571428571,0.0,0.4642857142857143,0.5,0.0,0.0
AF7,0.0,0.0,0.03508771929824561,0.0,0.45614035087719296,0.5087719298245614,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
