,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-lh,0.4503968253968254,0.0,0.005952380952380952,0.1984126984126984,0.07738095238095238,0.25793650793650796,0.0,0.00992063492063492
frontalpole-lh,0.0,0.5860655737704918,0.2581967213114754,0.0,0.0,0.0,0.1557377049180328,0.0
frontalpole-rh,0.0,0.19601328903654486,0.6611295681063123,0.0,0.0,0.0,0.14285714285714285,0.0
fusiform-lh,0.22737306843267108,0.0,0.0,0.4194260485651214,0.046357615894039736,0.3068432671081678,0.0,0.0
insula-lh,0.16956521739130434,0.0,0.0,0.10869565217391304,0.5478260869565217,0.17391304347826086,0.0,0.0
parahippocampal-lh,0.25333333333333335,0.0,0.0,0.26857142857142857,0.0761904761904762,0.38857142857142857,0.0,0.013333333333333334
rostralanteriorcingulate-rh,0.0,0.18888888888888888,0.21666666666666667,0.005555555555555556,0.0,0.0,0.5888888888888889,0.0
temporalpole-rh,0.01639344262295082,0.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.9344262295081968
