,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-lh,0.4323040380047506,0.06413301662707839,0.03800475059382423,0.28741092636579574,0.14251781472684086,0.0,0.035629453681710214,0.0
frontalpole-lh,0.04734848484848485,0.42803030303030304,0.10037878787878787,0.03409090909090909,0.054924242424242424,0.18371212121212122,0.14962121212121213,0.001893939393939394
frontalpole-rh,0.037267080745341616,0.09316770186335403,0.42857142857142855,0.043478260869565216,0.012422360248447204,0.17598343685300208,0.14285714285714285,0.06625258799171843
fusiform-lh,0.3022113022113022,0.04914004914004914,0.051597051597051594,0.4250614250614251,0.14987714987714987,0.0,0.022113022113022112,0.0
parahippocampal-lh,0.16666666666666666,0.09259259259259259,0.012345679012345678,0.1574074074074074,0.5216049382716049,0.0,0.04938271604938271,0.0
rostralanteriorcingulate-lh,0.0,0.18893129770992367,0.1851145038167939,0.0,0.0,0.4026717557251908,0.17748091603053434,0.04580152671755725
rostralanteriorcingulate-rh,0.028384279475982533,0.16812227074235808,0.16375545851528384,0.015283842794759825,0.034934497816593885,0.1943231441048035,0.33624454148471616,0.05895196506550218
temporalpole-rh,0.0,0.0,0.10108303249097472,0.0,0.0,0.07942238267148015,0.10108303249097472,0.7184115523465704
