,frontalpole-lh,insula-rh,paracentral-lh,paracentral-rh,parsopercularis-rh,posteriorcingulate-lh,superiorparietal-lh,temporalpole-lh
frontalpole-lh,0.7849462365591398,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.043010752688172046,0.0,0.043010752688172046,0.0
insula-rh,0.018867924528301886,0.419811320754717,0.10377358490566038,0.12735849056603774,0.13679245283018868,0.0,0.19339622641509435,0.0
paracentral-lh,0.015810276679841896,0.10276679841897234,0.31620553359683795,0.22529644268774704,0.14624505928853754,0.0,0.15810276679841898,0.03557312252964427
paracentral-rh,0.017094017094017096,0.13247863247863248,0.23504273504273504,0.2564102564102564,0.16666666666666666,0.0,0.19230769230769232,0.0
parsopercularis-rh,0.01990049751243781,0.16417910447761194,0.16417910447761194,0.18407960199004975,0.25870646766169153,0.0,0.208955223880597,0.0
posteriorcingulate-lh,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2
superiorparietal-lh,0.01702127659574468,0.17872340425531916,0.15319148936170213,0.17446808510638298,0.17446808510638298,0.0,0.3021276595744681,0.0
temporalpole-lh,0.0,0.0,0.12222222222222222,0.0,0.0,0.15555555555555556,0.0,0.7222222222222222
