,P8,FT10,F8,Fp2,AF7,C5,AF8,AF4
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.5355450236966824,0.0,0.0,0.0,0.46445497630331756,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.30864197530864196,0.0,0.0,0.0,0.691358024691358,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
