,P8,FT10,F8,Fp2,AF7,C5,AF8,AF4
P8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.66,0.0,0.0,0.0,0.0,0.09538461538461539,0.24461538461538462
F8,0.0,0.0,0.36834733893557425,0.27170868347338933,0.08893557422969188,0.004201680672268907,0.2668067226890756,0.0
Fp2,0.0,0.0,0.325,0.3275,0.11083333333333334,0.01,0.22666666666666666,0.0
AF7,0.0,0.0,0.22791519434628976,0.23851590106007067,0.3621908127208481,0.09717314487632508,0.07420494699646643,0.0
C5,0.0,0.0,0.029850746268656716,0.05223880597014925,0.20522388059701493,0.7126865671641791,0.0,0.0
AF8,0.0,0.05120248254460822,0.2924747866563227,0.20791311093871218,0.031031807602792862,0.0,0.417377812257564,0.0
AF4,0.0,0.35280898876404493,0.0,0.0,0.0,0.0,0.0,0.647191011235955
