,FT9,FC6,F4,F8,Fp2,AF7,F6,AF4
FT9,0.37735849056603776,0.0,0.0,0.0,0.0,0.0,0.3286991062562066,0.2939424031777557
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.9827586206896551,0.0,0.017241379310344827
F6,0.3211888782358581,0.0,0.0,0.0,0.0,0.0,0.3576222435282838,0.3211888782358581
AF4,0.30643513789581206,0.0,0.0,0.0,0.0,0.0,0.3442288049029622,0.34933605720122574
