,F3,FT9,C4,FT10,FC6,Fp2,AF7,FT7
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.7578947368421053,0.24210526315789474,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.29707112970711297,0.702928870292887,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
