,FT9,FC6,F4,F8,Fp2,AF7,F6,AF4
FT9,0.42023346303501946,0.0,0.0,0.0,0.0,0.0,0.2840466926070039,0.29571984435797666
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.1271186440677966,0.0,0.0,0.0,0.0,0.0,0.4728813559322034,0.4
AF4,0.13780918727915195,0.0,0.0,0.0,0.0,0.0,0.4169611307420495,0.4452296819787986
