,FT9,FC1,P8,FT10,F8,Fp2,AF7,AF4
FT9,0.4090909090909091,0.03793843951324266,0.0,0.345025053686471,0.0,0.0,0.016821760916249106,0.19112383679312814
FC1,0.2275711159737418,0.2713347921225383,0.0,0.2735229759299781,0.0,0.0,0.0,0.2275711159737418
P8,0.0,0.0,0.9739583333333334,0.0,0.0,0.026041666666666668,0.0,0.0
FT10,0.36280834914611004,0.04743833017077799,0.0,0.41707779886148005,0.0,0.0,0.0,0.17267552182163187
F8,0.0,0.0,0.0,0.0,0.3370288248337029,0.3237250554323725,0.3392461197339246,0.0
Fp2,0.0,0.0,0.014109347442680775,0.0,0.25396825396825395,0.3880070546737213,0.3439153439153439,0.0
AF7,0.060786650774731825,0.0,0.0,0.0,0.18235995232419547,0.2300357568533969,0.499404052443385,0.027413587604290822
AF4,0.30720823798627,0.06064073226544622,0.0,0.2637299771167048,0.0,0.0,0.012013729977116704,0.35640732265446223
