,FT9,FC6,F4,F8,Fp2,AF7,F6,AF4
FT9,0.38848920863309355,0.0,0.0,0.0,0.0,0.0,0.2997601918465228,0.3117505995203837
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.3342245989304813,0.0,0.0,0.0,0.0,0.0,0.3315508021390374,0.3342245989304813
AF4,0.3251231527093596,0.0,0.0,0.0,0.0,0.0,0.3078817733990148,0.3669950738916256
