,F3,FT9,C4,FT10,FC6,Fp2,AF7,FT7
F3,0.6308985132514544,0.06787330316742081,0.0,0.07304460245636717,0.0,0.08209437621202327,0.0,0.14608920491273433
FT9,0.09229466553767993,0.7002540220152413,0.0,0.0,0.10160880609652836,0.0,0.10584250635055038,0.0
C4,0.0,0.0,0.8446969696969697,0.0,0.0,0.0,0.1553030303030303,0.0
FT10,0.08288973384030418,0.0,0.0,0.7368821292775666,0.0935361216730038,0.0,0.0,0.08669201520912548
FC6,0.0,0.09775641025641026,0.0,0.09695512820512821,0.7852564102564102,0.0,0.020032051282051284,0.0
Fp2,0.0712707182320442,0.0,0.0,0.0,0.0,0.6331491712707182,0.1292817679558011,0.16629834254143647
AF7,0.0,0.07355623100303951,0.07477203647416414,0.0,0.01276595744680851,0.14711246200607903,0.6917933130699088,0.0
FT7,0.15459610027855153,0.0,0.0,0.0807799442896936,0.0,0.20682451253481896,0.0,0.557799442896936
