,F3,FT9,C4,FT10,FC6,Fp2,AF7,FT7
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.8237822349570201,0.0,0.0,0.0,0.17621776504297995,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5020408163265306,0.0,0.0,0.0,0.49795918367346936,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
