,FT9,FC1,P8,FT10,F8,Fp2,AF7,AF4
FT9,0.5585959615021702,0.0498207208907341,0.0001887148518588413,0.19154557463672392,0.0,0.0003774297037176826,0.034723532742026796,0.16474806567276845
FC1,0.065,0.5625,0.0695,0.09075,0.04425,0.0535,0.0665,0.048
P8,0.0,0.11334702258726899,0.8217659137577003,0.020944558521560575,0.0,0.004106776180698152,0.0,0.03983572895277208
FT10,0.20407751312071054,0.0724666935809447,0.010698425514735568,0.5615664109810254,0.0,0.0,0.0,0.15119095680258376
F8,0.0,0.02620217358940003,0.0,0.0,0.46106892958165846,0.30251600416852764,0.21021289266041387,0.0
Fp2,0.0,0.030749242096145518,0.0011549011115923199,0.0,0.29262306914970404,0.4050815648910062,0.2703912227515519,0.0
AF7,0.02623324779013402,0.038351867693185056,0.0,0.0,0.20173937838608497,0.2676076418591389,0.4627887082976903,0.0032791559737667523
AF4,0.18193094893529047,0.040934463510440354,0.020880711184618567,0.15629522431259044,0.0,0.0,0.004341534008683068,0.5956171180483771
