,P8,FT10,F8,Fp2,AF7,C5,AF8,AF4
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.3954933954933955,0.25485625485625485,0.0,0.0,0.34965034965034963,0.0
Fp2,0.0,0.0,0.35091496232508074,0.3519913885898816,0.0,0.0,0.29709364908503766,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.338301043219076,0.20864381520119224,0.0,0.0,0.45305514157973176,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
