,FT9,FC1,P8,FT10,F8,Fp2,AF7,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.9660297239915074,0.0,0.0,0.0,0.03397027600849257
F8,0.0,0.0,0.0,0.0,0.3541818181818182,0.33454545454545453,0.31127272727272726,0.0
Fp2,0.0,0.0,0.0,0.0,0.3119891008174387,0.358991825613079,0.3290190735694823,0.0
AF7,0.0,0.0,0.0,0.0,0.2795558458523841,0.31743958197256694,0.403004572175049,0.0
AF4,0.0,0.0,0.0,0.5151515151515151,0.0,0.0,0.0,0.48484848484848486
