,F7,FT9,TP9,TP10,F8,AFz,PO8,AF8
F7,0.2692307692307692,0.0,0.0,0.20512820512820512,0.0,0.3076923076923077,0.0,0.21794871794871795
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.3,0.0,0.4,0.0,0.3,0.0
TP10,0.234375,0.0,0.0,0.25,0.0,0.265625,0.0,0.25
F8,0.0,0.0,0.08,0.0,0.6,0.0,0.32,0.0
AFz,0.23711340206185566,0.0,0.0,0.17525773195876287,0.0,0.4020618556701031,0.0,0.18556701030927836
PO8,0.0,0.0,0.1111111111111111,0.0,0.4722222222222222,0.0,0.4166666666666667,0.0
AF8,0.24242424242424243,0.0,0.0,0.24242424242424243,0.0,0.2727272727272727,0.0,0.24242424242424243
