,Fp1,O1,P4,TP10,CP2,F8,FT8,AF4
Fp1,0.3142857142857143,0.08669950738916256,0.09458128078817735,0.09359605911330049,0.0896551724137931,0.05714285714285714,0.12610837438423644,0.13793103448275862
O1,0.07058823529411765,0.32100840336134456,0.08571428571428572,0.09159663865546218,0.1638655462184874,0.11764705882352941,0.058823529411764705,0.0907563025210084
P4,0.08936550491510277,0.08132260947274352,0.3681858802502234,0.02680965147453083,0.18856121537086684,0.15013404825737264,0.05093833780160858,0.044682752457551385
TP10,0.08964879852125693,0.0988909426987061,0.033271719038817,0.3123844731977819,0.0046210720887245845,0.03974121996303143,0.266173752310536,0.15526802218114602
CP2,0.08037383177570094,0.17383177570093458,0.19065420560747665,0.005607476635514018,0.33925233644859815,0.1261682242990654,0.004672897196261682,0.0794392523364486
F8,0.057729941291585124,0.13405088062622308,0.17123287671232876,0.043052837573385516,0.13405088062622308,0.34344422700587085,0.09001956947162426,0.026418786692759294
FT8,0.10126582278481013,0.05300632911392405,0.04667721518987342,0.22468354430379747,0.0023734177215189874,0.07436708860759493,0.33781645569620256,0.15981012658227847
AF4,0.12410714285714286,0.10267857142857142,0.04375,0.14821428571428572,0.075,0.022321428571428572,0.17857142857142858,0.3053571428571429
