,Fp1,FT9,P4,Fp2,F5,P6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.4,0.0,0.0,0.0,0.6,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.5217391304347826
AF8,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.5217391304347826
