,F7,FT9,TP9,FT10,F8,PO8,AF8,FCz
F7,0.27906976744186046,0.06976744186046512,0.0,0.046511627906976744,0.0,0.27906976744186046,0.0,0.32558139534883723
FT9,0.18518518518518517,0.25925925925925924,0.037037037037037035,0.18518518518518517,0.0,0.1111111111111111,0.0,0.2222222222222222
TP9,0.0,0.07317073170731707,0.5121951219512195,0.024390243902439025,0.024390243902439025,0.0,0.36585365853658536,0.0
FT10,0.2,0.25,0.0,0.2,0.0,0.1,0.0,0.25
F8,0.0,0.0,0.4,0.0,0.2,0.0,0.4,0.0
PO8,0.2564102564102564,0.02564102564102564,0.0,0.0,0.0,0.3333333333333333,0.0,0.38461538461538464
AF8,0.0,0.03125,0.5,0.0,0.03125,0.0,0.4375,0.0
FCz,0.16666666666666666,0.047619047619047616,0.0,0.03571428571428571,0.0,0.17857142857142858,0.0,0.5714285714285714
