,Fp1,FT9,P4,Fp2,F5,P6,AF8,AF4
Fp1,0.2,0.2375,0.15,0.225,0.025,0.0,0.0,0.1625
FT9,0.1836734693877551,0.2653061224489796,0.12244897959183673,0.25510204081632654,0.030612244897959183,0.0,0.0,0.14285714285714285
P4,0.1935483870967742,0.20967741935483872,0.1774193548387097,0.1935483870967742,0.03225806451612903,0.0,0.0,0.1935483870967742
Fp2,0.18181818181818182,0.2727272727272727,0.12121212121212122,0.26262626262626265,0.020202020202020204,0.0,0.0,0.1414141414141414
F5,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.0
P6,0.0,0.0,0.0,0.0,0.013888888888888888,0.4861111111111111,0.5,0.0
AF8,0.0,0.0,0.0,0.0,0.013888888888888888,0.4861111111111111,0.5,0.0
AF4,0.2,0.21428571428571427,0.17142857142857143,0.2,0.02857142857142857,0.0,0.0,0.18571428571428572
