,Fp1,O1,P4,TP10,CP2,F8,FT8,AF4
Fp1,0.25,0.0,0.0,0.2159090909090909,0.0,0.0,0.2727272727272727,0.26136363636363635
O1,0.0,0.2857142857142857,0.35714285714285715,0.0,0.35714285714285715,0.0,0.0,0.0
P4,0.0,0.10638297872340426,0.425531914893617,0.0,0.46808510638297873,0.0,0.0,0.0
TP10,0.25,0.0,0.0,0.2261904761904762,0.0,0.0,0.2619047619047619,0.2619047619047619
CP2,0.0,0.07142857142857142,0.3,0.0,0.6285714285714286,0.0,0.0,0.0
F8,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25
FT8,0.24,0.0,0.0,0.21,0.0,0.0,0.3,0.25
AF4,0.25,0.0,0.0,0.21875,0.0,0.0,0.2708333333333333,0.2604166666666667
