,Fp1,FT9,P4,Fp2,F5,P6,AF8,AF4
Fp1,0.3076923076923077,0.0,0.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3076923076923077,0.0,0.0,0.3076923076923077,0.38461538461538464,0.0,0.0,0.0
F5,0.125,0.0,0.0,0.125,0.75,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.125
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444
