,Fp1,FT9,P4,Fp2,F5,P6,AF8,AF4
Fp1,0.2846625766871166,0.0785276073619632,0.1570552147239264,0.2723926380368098,0.07730061349693251,0.012269938650306749,0.08711656441717791,0.03067484662576687
FT9,0.08708272859216255,0.274310595065312,0.033381712626995644,0.10595065312046444,0.18142235123367198,0.12481857764876633,0.005805515239477504,0.18722786647314948
P4,0.14446952595936793,0.023702031602708805,0.38148984198645597,0.1489841986455982,0.04853273137697517,0.0654627539503386,0.12866817155756208,0.05869074492099323
Fp2,0.2616487455197133,0.09199522102747909,0.15412186379928317,0.2855436081242533,0.07765830346475508,0.011947431302270013,0.07765830346475508,0.03942652329749104
F5,0.06,0.1336842105263158,0.045263157894736845,0.06315789473684211,0.3989473684210526,0.14947368421052631,0.003157894736842105,0.1463157894736842
P6,0.00980392156862745,0.07647058823529412,0.061764705882352944,0.008823529411764706,0.13529411764705881,0.41568627450980394,0.10196078431372549,0.19019607843137254
AF8,0.11754966887417219,0.006622516556291391,0.18874172185430463,0.10596026490066225,0.0033112582781456954,0.16887417218543047,0.34602649006622516,0.06291390728476821
AF4,0.023454157782515993,0.13859275053304904,0.057569296375266525,0.029850746268656716,0.1460554371002132,0.208955223880597,0.04157782515991471,0.35394456289978676
