,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
inferiorparietal-rh,0.1326530612244898,0.1377551020408163,0.12755102040816327,0.11734693877551021,0.1377551020408163,0.09693877551020408,0.12755102040816327,0.12244897959183673
parsopercularis-lh,0.1326530612244898,0.1377551020408163,0.12755102040816327,0.11734693877551021,0.1377551020408163,0.09693877551020408,0.12755102040816327,0.12244897959183673
parstriangularis-rh,0.13402061855670103,0.13402061855670103,0.12886597938144329,0.11855670103092783,0.13402061855670103,0.0979381443298969,0.12886597938144329,0.12371134020618557
rostralmiddlefrontal-lh,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.12290502793296089,0.12849162011173185,0.10614525139664804,0.12849162011173185,0.12849162011173185
superiorparietal-lh,0.1326530612244898,0.1377551020408163,0.12755102040816327,0.11734693877551021,0.1377551020408163,0.09693877551020408,0.12755102040816327,0.12244897959183673
superiortemporal-lh,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.12582781456953643,0.11920529801324503,0.12582781456953643,0.12582781456953643
superiortemporal-rh,0.13402061855670103,0.13402061855670103,0.12886597938144329,0.11855670103092783,0.13402061855670103,0.0979381443298969,0.12886597938144329,0.12371134020618557
supramarginal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.11956521739130435,0.13043478260869565,0.10326086956521739,0.13043478260869565,0.125
