,frontalpole-rh,insula-lh,insula-rh,lateraloccipital-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.33935018050541516,0.018050541516245487,0.08457968024755029,0.10520887055183084,0.11346054667354306,0.07993811242908716,0.259412068076328,0.0
insula-lh,0.04992867332382311,0.7475035663338089,0.0,0.042796005706134094,0.0,0.029957203994293864,0.12981455064194009,0.0
insula-rh,0.13884297520661157,0.0,0.4396694214876033,0.012396694214876033,0.17024793388429751,0.07190082644628099,0.06694214876033058,0.1
lateraloccipital-lh,0.13027295285359802,0.02109181141439206,0.008064516129032258,0.3610421836228288,0.19416873449131514,0.0,0.13647642679900746,0.1488833746898263
lateralorbitofrontal-rh,0.11889596602972399,0.0,0.10721868365180467,0.17038216560509553,0.321656050955414,0.040339702760084924,0.07430997876857749,0.16719745222929935
rostralanteriorcingulate-lh,0.1603875134553283,0.024757804090419805,0.09149623250807319,0.0,0.08180839612486544,0.5016146393972013,0.13993541442411195,0.0
rostralanteriorcingulate-rh,0.2716794731064764,0.05104281009879254,0.04226125137211855,0.1163556531284303,0.07244785949506037,0.07135016465422613,0.3748627881448957,0.0
temporalpole-rh,0.0,0.0007215007215007215,0.08441558441558442,0.17893217893217894,0.23232323232323232,0.0,0.0,0.5036075036075036
