,frontalpole-lh,inferiortemporal-rh,insula-lh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-rh
frontalpole-lh,0.26962283384301733,0.13404689092762487,0.0,0.02599388379204893,0.127420998980632,0.17787971457696228,0.1396534148827727,0.12538226299694188
inferiortemporal-rh,0.09936732415333085,0.2400446594715296,0.0,0.026051358392259024,0.1700781540751768,0.10532192035727578,0.19687383699292893,0.16226274655749906
insula-lh,0.0,0.0,0.5119760479041916,0.36826347305389223,0.11976047904191617,0.0,0.0,0.0
parahippocampal-lh,0.037776193870277974,0.04989308624376337,0.2672843905915894,0.3528153955808981,0.15324305060584462,0.039201710620099785,0.04989308624376337,0.04989308624376337
parahippocampal-rh,0.09606656580937972,0.1705748865355522,0.046898638426626324,0.08169440242057488,0.23071104387291982,0.08812405446293495,0.1475037821482602,0.13842662632375188
rostralanteriorcingulate-lh,0.1674573055028463,0.1323529411764706,0.0,0.025142314990512334,0.10910815939278938,0.26091081593927895,0.15464895635673626,0.15037950664136623
rostralanteriorcingulate-rh,0.10416666666666667,0.19717261904761904,0.0,0.026041666666666668,0.14583333333333334,0.12351190476190477,0.23846726190476192,0.16480654761904762
transversetemporal-rh,0.09964692036092586,0.1753628874068262,0.0,0.027461749705766966,0.14554727344056492,0.12671635935661044,0.17732444095723812,0.2479403687720675
