,bankssts-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.7872340425531915,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085
frontalpole-lh,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091
frontalpole-rh,0.0,0.0,0.31896551724137934,0.3017241379310345,0.22413793103448276,0.15517241379310345,0.0,0.0
fusiform-rh,0.0,0.0,0.32432432432432434,0.3153153153153153,0.21621621621621623,0.14414414414414414,0.0,0.0
parahippocampal-rh,0.0,0.0,0.21359223300970873,0.1941747572815534,0.33980582524271846,0.23300970873786409,0.019417475728155338,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.1891891891891892,0.16216216216216217,0.3108108108108108,0.3108108108108108,0.02702702702702703,0.0
temporalpole-rh,0.0,0.34545454545454546,0.0,0.0,0.0,0.0,0.6545454545454545,0.0
transversetemporal-rh,0.2608695652173913,0.06521739130434782,0.0,0.0,0.0,0.0,0.0,0.6739130434782609
