,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-rh,medialorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.3240223463687151,0.0,0.0,0.2905027932960894,0.0,0.2849162011173184,0.1005586592178771
fusiform-rh,0.0,0.0,0.3364485981308411,0.32242990654205606,0.0,0.3411214953271028,0.0,0.0
insula-rh,0.0,0.0,0.2784313725490196,0.3607843137254902,0.0,0.3607843137254902,0.0,0.0
medialorbitofrontal-rh,0.0,0.2660098522167488,0.0,0.0,0.3251231527093596,0.0,0.32019704433497537,0.08866995073891626
parahippocampal-rh,0.0,0.0,0.27137546468401486,0.3345724907063197,0.0,0.3940520446096654,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.25118483412322273,0.0,0.0,0.3175355450236967,0.0,0.3459715639810427,0.08530805687203792
rostralanteriorcingulate-rh,0.0,0.2535211267605634,0.0,0.0,0.2535211267605634,0.0,0.2535211267605634,0.23943661971830985
