,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
entorhinal-lh,0.1686819830713422,0.09068923821039904,0.06106408706166868,0.14026602176541716,0.13603385731559856,0.1215235792019347,0.14026602176541716,0.1414752116082225
frontalpole-lh,0.08508224617129892,0.19625638116846283,0.07487237663074305,0.0975609756097561,0.1298922291548497,0.13386273397617698,0.15882019285309132,0.1236528644356211
frontalpole-rh,0.13054499366286437,0.16983523447401774,0.24081115335868186,0.09632446134347275,0.06717363751584284,0.09378960709759189,0.10266159695817491,0.09885931558935361
fusiform-lh,0.12251477700161204,0.09134873723804406,0.039763567974207416,0.1660397635679742,0.14347125201504568,0.11982804943578722,0.15583019881783988,0.16120365394948952
insula-lh,0.10594439117929051,0.10977948226270375,0.02444870565675935,0.12799616490891658,0.18216682646212848,0.14525407478427613,0.1601150527325024,0.14429530201342283
isthmuscingulate-rh,0.0979431929480901,0.11557296767874632,0.03525954946131244,0.11018609206660138,0.1493633692458374,0.2007835455435847,0.15915768854064644,0.13173359451518118
lingual-lh,0.10061782877316858,0.12180052956751986,0.03486319505736982,0.12886142983230361,0.14651368049426303,0.14254192409532215,0.17563989408649602,0.14916151809355693
parahippocampal-lh,0.11095031355523396,0.10419681620839363,0.036661842739990354,0.1456825856246985,0.14520019295706704,0.1287988422575977,0.16208393632416787,0.16642547033285093
