,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.33297529538131043,0.28678839957035446,0.0,0.0,0.1535982814178303,0.06015037593984962,0.09344790547798067,0.07303974221267455
caudalanteriorcingulate-rh,0.22985581000848176,0.3519932145886344,0.0,0.0,0.1806615776081425,0.05937234944868533,0.1085665818490246,0.06955046649703138
frontalpole-lh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.0,0.0,0.9368421052631579,0.0,0.0,0.06315789473684211,0.0
insula-rh,0.15311510031678988,0.2249208025343189,0.0,0.0,0.27983104540654696,0.11721224920802534,0.09503695881731784,0.12988384371700107
medialorbitofrontal-rh,0.0861812778603269,0.10698365527488855,0.0,0.0,0.16790490341753342,0.24814264487369986,0.17533432392273401,0.21545319465081725
rostralanteriorcingulate-lh,0.10259301014656144,0.15107102593010147,0.0,0.004509582863585118,0.10372040586245772,0.133032694475761,0.3641488162344983,0.14092446448703494
rostralanteriorcingulate-rh,0.09887005649717515,0.11864406779661017,0.0,0.0,0.1765536723163842,0.2019774011299435,0.1765536723163842,0.2274011299435028
