,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh
entorhinal-lh,0.16592920353982302,0.16592920353982302,0.16592920353982302,0.1084070796460177,0.05752212389380531,0.10398230088495575,0.11946902654867257,0.11283185840707964
frontalpole-lh,0.14757281553398058,0.2058252427184466,0.2058252427184466,0.09514563106796116,0.05048543689320388,0.0912621359223301,0.10485436893203884,0.09902912621359224
frontalpole-rh,0.13240418118466898,0.18641114982578397,0.2857142857142857,0.08536585365853659,0.04529616724738676,0.08188153310104529,0.09407665505226481,0.08885017421602788
fusiform-lh,0.1329639889196676,0.1329639889196676,0.1329639889196676,0.1329639889196676,0.07202216066481995,0.13019390581717452,0.1329639889196676,0.1329639889196676
insula-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
isthmuscingulate-rh,0.13218390804597702,0.13218390804597702,0.13218390804597702,0.13218390804597702,0.07471264367816093,0.13218390804597702,0.13218390804597702,0.13218390804597702
lingual-lh,0.13766233766233765,0.13766233766233765,0.13766233766233765,0.12727272727272726,0.06753246753246753,0.12207792207792208,0.13766233766233765,0.13246753246753246
parahippocampal-lh,0.13440860215053763,0.13440860215053763,0.13440860215053763,0.13172043010752688,0.06989247311827956,0.12634408602150538,0.13440860215053763,0.13440860215053763
