,Fp1,F7,FT9,TP10,F8,AF7,AFz,AF8
Fp1,0.5020242914979757,0.0,0.0,0.0,0.12550607287449392,0.0,0.0,0.3724696356275304
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F8,0.15846994535519127,0.0,0.0,0.0,0.8415300546448088,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4519230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.5480769230769231
