,Fp1,TP9,P7,FT10,F8,AF7,AF3,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.7799043062200957,0.0,0.0,0.0,0.22009569377990432,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.22966507177033493,0.0,0.0,0.0,0.7703349282296651,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
