,Fp1,F7,FT9,TP10,F8,AF7,AFz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.365,0.265,0.0,0.0,0.37,0.0,0.0
FT9,0.0,0.33540372670807456,0.32919254658385094,0.0,0.0,0.33540372670807456,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.3201754385964912,0.2324561403508772,0.0,0.0,0.4473684210526316,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
