,Fp1,F7,FT9,TP10,F8,AF7,AFz,AF8
Fp1,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333
F7,0.0,0.28537735849056606,0.18867924528301888,0.23820754716981132,0.0,0.28773584905660377,0.0,0.0
FT9,0.0,0.25077399380804954,0.2476780185758514,0.25077399380804954,0.0,0.25077399380804954,0.0,0.0
TP10,0.0,0.2649350649350649,0.2077922077922078,0.2623376623376623,0.0,0.2649350649350649,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2574468085106383,0.1702127659574468,0.2148936170212766,0.0,0.3574468085106383,0.0,0.0
AFz,0.2555720653789004,0.0,0.0,0.0,0.0,0.0,0.39821693907875183,0.3462109955423477
AF8,0.27044025157232704,0.0,0.0,0.0,0.0,0.0,0.36477987421383645,0.36477987421383645
