,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.03260869565217391,0.035326086956521736,0.035326086956521736,0.0,0.008152173913043478,0.035326086956521736,0.035326086956521736,0.03260869565217391,0.0,0.0,0.035326086956521736,0.035326086956521736,0.035326086956521736,0.024456521739130436,0.0,0.019021739130434784,0.0,0.0,0.019021739130434784,0.0,0.0,0.035326086956521736,0.035326086956521736,0.0,0.024456521739130436,0.008152173913043478,0.035326086956521736,0.021739130434782608,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.035326086956521736,0.0,0.0,0.035326086956521736,0.035326086956521736,0.005434782608695652,0.0,0.035326086956521736,0.0,0.0,0.0,0.029891304347826088,0.0,0.035326086956521736,0.0,0.03260869565217391,0.035326086956521736,0.035326086956521736,0.024456521739130436,0.035326086956521736,0.0,0.01358695652173913,0.0,0.021739130434782608,0.035326086956521736
F3,0.0,0.02727272727272727,0.03636363636363636,0.031818181818181815,0.006818181818181818,0.006818181818181818,0.03409090909090909,0.038636363636363635,0.02727272727272727,0.0,0.0,0.038636363636363635,0.03636363636363636,0.031818181818181815,0.020454545454545454,0.0,0.025,0.0,0.0,0.015909090909090907,0.0022727272727272726,0.0,0.03409090909090909,0.031818181818181815,0.006818181818181818,0.020454545454545454,0.015909090909090907,0.029545454545454545,0.01818181818181818,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.029545454545454545,0.0,0.0,0.03636363636363636,0.03636363636363636,0.013636363636363636,0.0,0.038636363636363635,0.0,0.0,0.0,0.025,0.0,0.038636363636363635,0.0,0.02727272727272727,0.038636363636363635,0.038636363636363635,0.020454545454545454,0.03636363636363636,0.0022727272727272726,0.011363636363636364,0.0,0.02727272727272727,0.03409090909090909
F7,0.0,0.014405762304921969,0.01800720288115246,0.0468187274909964,0.0012004801920768306,0.003601440576230492,0.04921968787515006,0.028811524609843937,0.03961584633853541,0.0,0.0,0.04201680672268908,0.04801920768307323,0.0468187274909964,0.01680672268907563,0.0,0.010804321728691477,0.0,0.0,0.008403361344537815,0.0,0.0,0.04921968787515006,0.026410564225690276,0.0012004801920768306,0.031212484993997598,0.006002400960384154,0.04561824729891957,0.009603841536614645,0.0,0.004801920768307323,0.0,0.0,0.0,0.0,0.0,0.0,0.04441776710684274,0.0,0.0,0.027611044417767107,0.0468187274909964,0.004801920768307323,0.0,0.04321728691476591,0.0,0.0,0.0,0.03961584633853541,0.0,0.03481392557022809,0.0,0.01800720288115246,0.04801920768307323,0.0468187274909964,0.028811524609843937,0.01800720288115246,0.0,0.010804321728691477,0.0,0.012004801920768308,0.027611044417767107
FT9,0.0,0.0,0.0024875621890547263,0.0,0.07213930348258707,0.0,0.0,0.014925373134328358,0.0,0.06218905472636816,0.0472636815920398,0.004975124378109453,0.0024875621890547263,0.0,0.0,0.0,0.024875621890547265,0.03482587064676617,0.0,0.0,0.07213930348258707,0.04228855721393035,0.0,0.0,0.07462686567164178,0.0,0.05721393034825871,0.0,0.0,0.04975124378109453,0.0,0.0,0.004975124378109453,0.0,0.0,0.0,0.05970149253731343,0.0,0.06965174129353234,0.05970149253731343,0.0024875621890547263,0.0024875621890547263,0.03233830845771144,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.04477611940298507,0.0,0.007462686567164179,0.007462686567164179,0.0,0.0024875621890547263,0.07213930348258707,0.0,0.0,0.02736318407960199,0.0
FC5,0.0,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.0,0.024390243902439025,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.0,0.0,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.0,0.0,0.0,0.0,0.032520325203252036,0.0,0.0,0.032520325203252036,0.032520325203252036,0.0,0.032520325203252036,0.0,0.032520325203252036,0.032520325203252036,0.0,0.032520325203252036,0.0,0.0,0.0,0.0,0.0,0.0,0.032520325203252036,0.0,0.0,0.032520325203252036,0.032520325203252036,0.0,0.0,0.032520325203252036,0.0,0.0,0.0,0.032520325203252036,0.0,0.032520325203252036,0.0,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.032520325203252036,0.0,0.032520325203252036,0.0,0.0,0.032520325203252036
FC1,0.0,0.013888888888888888,0.018518518518518517,0.04513888888888889,0.0023148148148148147,0.003472222222222222,0.04861111111111111,0.028935185185185185,0.03819444444444445,0.0,0.0,0.041666666666666664,0.04976851851851852,0.04513888888888889,0.016203703703703703,0.0,0.011574074074074073,0.0,0.0,0.008101851851851851,0.0,0.0,0.04976851851851852,0.02546296296296296,0.0023148148148148147,0.03009259259259259,0.006944444444444444,0.04398148148148148,0.009259259259259259,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.04282407407407408,0.0,0.0,0.027777777777777776,0.047453703703703706,0.005787037037037037,0.0,0.04513888888888889,0.0,0.0,0.0,0.03819444444444445,0.0,0.037037037037037035,0.0,0.017361111111111112,0.04976851851851852,0.04861111111111111,0.027777777777777776,0.018518518518518517,0.0,0.010416666666666666,0.0,0.01273148148148148,0.02662037037037037
C3,0.0,0.018461538461538463,0.024615384615384615,0.03538461538461538,0.012307692307692308,0.004615384615384616,0.036923076923076927,0.04461538461538461,0.027692307692307693,0.003076923076923077,0.0,0.04,0.038461538461538464,0.03538461538461538,0.013846153846153847,0.0,0.024615384615384615,0.0,0.0,0.010769230769230769,0.009230769230769232,0.0,0.036923076923076927,0.023076923076923078,0.012307692307692308,0.016923076923076923,0.018461538461538463,0.033846153846153845,0.012307692307692308,0.0,0.006153846153846154,0.0,0.0,0.0,0.0,0.0,0.0015384615384615385,0.033846153846153845,0.007692307692307693,0.0015384615384615385,0.02923076923076923,0.038461538461538464,0.016923076923076923,0.0,0.046153846153846156,0.0,0.0,0.0,0.027692307692307693,0.0,0.047692307692307694,0.0,0.018461538461538463,0.04153846153846154,0.04153846153846154,0.013846153846153847,0.024615384615384615,0.009230769230769232,0.007692307692307693,0.0,0.026153846153846153,0.026153846153846153
T7,0.0,0.01634877384196185,0.017711171662125342,0.04632152588555858,0.0,0.004087193460490463,0.04632152588555858,0.02861035422343324,0.043596730245231606,0.0,0.0,0.04087193460490463,0.04632152588555858,0.04632152588555858,0.01907356948228883,0.0,0.009536784741144414,0.0,0.0,0.009536784741144414,0.0,0.0,0.04632152588555858,0.02861035422343324,0.0,0.0340599455040872,0.004087193460490463,0.04632152588555858,0.010899182561307902,0.0,0.005449591280653951,0.0,0.0,0.0,0.0,0.0,0.0,0.04632152588555858,0.0,0.0,0.02861035422343324,0.04495912806539509,0.0027247956403269754,0.0,0.04087193460490463,0.0,0.0,0.0,0.043596730245231606,0.0,0.031335149863760216,0.0,0.020435967302452316,0.04632152588555858,0.04495912806539509,0.031335149863760216,0.017711171662125342,0.0,0.010899182561307902,0.0,0.010899182561307902,0.02861035422343324
TP9,0.0,0.0,0.0,0.0,0.05515587529976019,0.0,0.0,0.0,0.0,0.08872901678657075,0.0815347721822542,0.0,0.0,0.0,0.0,0.0,0.009592326139088728,0.03357314148681055,0.0,0.0,0.06954436450839328,0.07673860911270983,0.0,0.0,0.05995203836930456,0.0,0.0407673860911271,0.0,0.0,0.06954436450839328,0.0,0.0,0.004796163069544364,0.0,0.0,0.0,0.09352517985611511,0.0,0.07194244604316546,0.06235011990407674,0.0,0.0,0.016786570743405275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.050359712230215826,0.0,0.0,0.0,0.0,0.0,0.08872901678657075,0.0,0.0,0.011990407673860911,0.0
