,Fp1,Fp2,AF7,AFz,F6,AF8,AF4,F2
Fp1,0.375,0.0,0.0,0.125,0.0,0.5,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3695652173913043,0.0,0.3695652173913043,0.0,0.25,0.010869565217391304
AFz,0.4,0.0,0.0,0.2,0.0,0.4,0.0,0.0
F6,0.0,0.0,0.3711340206185567,0.0,0.3711340206185567,0.0,0.23711340206185566,0.020618556701030927
AF8,0.06666666666666667,0.0,0.0,0.022222222222222223,0.022222222222222223,0.8,0.0,0.08888888888888889
AF4,0.0,0.0,0.34328358208955223,0.0,0.34328358208955223,0.0,0.31343283582089554,0.0
F2,0.0,0.0,0.1875,0.0,0.25,0.125,0.125,0.3125
