,frontalpole-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,parsorbitalis-lh
frontalpole-lh,0.48604651162790696,0.3023255813953488,0.011627906976744186,0.01627906976744186,0.17674418604651163,0.002325581395348837,0.002325581395348837,0.002325581395348837
frontalpole-rh,0.19635627530364372,0.4048582995951417,0.04251012145748988,0.044534412955465584,0.24696356275303644,0.022267206477732792,0.022267206477732792,0.020242914979757085
insula-lh,0.0028089887640449437,0.03089887640449438,0.18820224719101122,0.20224719101123595,0.016853932584269662,0.18820224719101122,0.18820224719101122,0.18258426966292135
lateralorbitofrontal-lh,0.0,0.032171581769437,0.16353887399463807,0.19571045576407506,0.03485254691689008,0.19302949061662197,0.19302949061662197,0.1876675603217158
medialorbitofrontal-lh,0.11538461538461539,0.22564102564102564,0.03076923076923077,0.046153846153846156,0.5358974358974359,0.015384615384615385,0.015384615384615385,0.015384615384615385
paracentral-lh,0.0,0.009345794392523364,0.17133956386292834,0.18691588785046728,0.006230529595015576,0.205607476635514,0.2087227414330218,0.2118380062305296
paracentral-rh,0.0,0.009345794392523364,0.17133956386292834,0.18691588785046728,0.006230529595015576,0.205607476635514,0.2087227414330218,0.2118380062305296
parsorbitalis-lh,0.0,0.006349206349206349,0.16825396825396827,0.18412698412698414,0.006349206349206349,0.20317460317460317,0.20634920634920634,0.2253968253968254
