,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,insula-lh,parsorbitalis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.5635103926096998,0.17551963048498845,0.018475750577367205,0.06235565819861432,0.03926096997690531,0.07159353348729793,0.0,0.06928406466512702
frontalpole-rh,0.17342342342342343,0.3063063063063063,0.0045045045045045045,0.15765765765765766,0.0518018018018018,0.15315315315315314,0.018018018018018018,0.13513513513513514
inferiortemporal-lh,0.014814814814814815,0.0,0.4666666666666667,0.0,0.24444444444444444,0.014814814814814815,0.24444444444444444,0.014814814814814815
insula-lh,0.09226190476190477,0.19047619047619047,0.008928571428571428,0.20535714285714285,0.08333333333333333,0.20833333333333334,0.020833333333333332,0.19047619047619047
parsorbitalis-lh,0.040740740740740744,0.044444444444444446,0.16666666666666666,0.05925925925925926,0.4666666666666667,0.08888888888888889,0.040740740740740744,0.09259259259259259
rostralanteriorcingulate-rh,0.09907120743034056,0.17337461300309598,0.018575851393188854,0.17956656346749225,0.11145510835913312,0.21052631578947367,0.0030959752321981426,0.2043343653250774
temporalpole-lh,0.022123893805309734,0.0752212389380531,0.10176991150442478,0.06637168141592921,0.022123893805309734,0.030973451327433628,0.6017699115044248,0.07964601769911504
temporalpole-rh,0.08055555555555556,0.13333333333333333,0.019444444444444445,0.14722222222222223,0.10277777777777777,0.16944444444444445,0.03888888888888889,0.30833333333333335
